神秘岛主题公园,神秘岛造浪区,113.12025,22.076142,113.119909,22.075774,113.120547,22.076372
神秘岛主题公园,水上表演T台,113.120735,22.076188,113.120511,22.075996,113.121027,22.076381
神秘岛主题公园,加勒比海岸,113.121279,22.076268,113.121131,22.075996,113.121521,22.076628
神秘岛主题公园,电动逍遥车,113.121746,22.076239,113.121598,22.076079,113.121894,22.076381
神秘岛主题公园,云霄飞车,113.122303,22.076251,113.122173,22.076188,113.122662,22.076335
神秘岛主题公园,战利品之家,113.122119,22.076117,113.121957,22.076025,113.122321,22.076146
神秘岛主题公园,捷林射箭场,113.121625,22.075883,113.121351,22.075803,113.121912,22.075975
神秘岛主题公园,垂直极限,113.12069,22.075874,113.120358,22.075657,113.120933,22.076142
神秘岛主题公园,希腊雅典遗址,113.12114,22.075678,113.120915,22.075238,113.121418,22.075728
神秘岛主题公园,闪灵鬼屋,113.119936,22.075564,113.11977,22.075301,113.120071,22.075673
神秘岛主题公园,海泉神塔,113.121521,22.075179,113.121274,22.075154,113.121827,22.075255
神秘岛主题公园,大瀑布,113.121665,22.075083,113.121665,22.075083,113.121759,22.075129
神秘岛主题公园,E型战车,113.119433,22.075527,113.119132,22.075322,113.119635,22.075992
神秘岛主题公园,海盗船,113.119469,22.075146,113.119186,22.074442,113.119815,22.075355
神秘岛主题公园,欢乐牛奶工,113.120286,22.074936,113.119954,22.074673,113.120331,22.074983
神秘岛主题公园,疯狂逃生船,113.120408,22.074978,113.120336,22.074836,113.120515,22.075171
神秘岛主题公园,魔法师过关,113.122366,22.075598,113.122209,22.075468,113.122492,22.075703
神秘岛主题公园,欢乐对对碰,113.122608,22.075728,113.122487,22.075627,113.122819,22.075849
神秘岛主题公园,听音室,113.122662,22.075548,113.122559,22.07546,113.122846,22.075636
神秘岛主题公园,青蛙过荷,113.122348,22.075364,113.122186,22.075292,113.122536,22.075477
神秘岛主题公园,飞镖高手,113.122554,22.075351,113.122451,22.075255,113.12277,22.075464
神秘岛主题公园,萨巴斯雕像,113.122182,22.075196,113.122038,22.075008,113.12246,22.075305
神秘岛主题公园,年年有“鱼”,113.122245,22.074832,113.122114,22.074539,113.122465,22.07505
神秘岛主题公园,幸运彩鸟,113.122536,22.074865,113.122451,22.07479,113.122676,22.074953
神秘岛主题公园,步步为“赢”,113.122541,22.074748,113.122397,22.074631,113.122658,22.074794
神秘岛主题公园,美人鱼喷泉,113.12167,22.074254,113.121544,22.07417,113.122222,22.074551
神秘岛主题公园,海洋之心,113.12242,22.074078,113.122137,22.073881,113.122532,22.074145
神秘岛主题公园,心语神泉,113.121845,22.074145,113.121737,22.074049,113.122191,22.074229
神秘岛主题公园,转转马,113.121616,22.07399,113.121512,22.073927,113.121755,22.074095
神秘岛主题公园,奇幻漩涡,113.12149,22.073861,113.121373,22.073802,113.121773,22.073936
神秘岛主题公园,青蛙跳,113.121881,22.073873,113.121679,22.073622,113.122173,22.074032
神秘岛主题公园,小火车,113.121207,22.073727,113.120951,22.0735,113.121472,22.073789
神秘岛主题公园,摇摇车,113.120767,22.07399,113.120493,22.07366,113.121113,22.074241
神秘岛主题公园,翻滚飞船,113.120322,22.073982,113.11972,22.073664,113.120592,22.074246
神秘岛主题公园,渔米之乡,113.121198,22.07716,113.121023,22.076728,113.1214,22.077528
神秘岛主题公园,胆小鬼士多,113.120111,22.075468,113.119963,22.075338,113.120268,22.07559
神秘岛主题公园,喜事多,113.120973,22.075778,113.120843,22.075602,113.121036,22.075878
神秘岛主题公园,宝藏屋,113.120416,22.074844,113.120174,22.074648,113.120529,22.074928
神秘岛主题公园,幸运餐厅,113.122451,22.074321,113.122352,22.074267,113.122613,22.074489
神秘岛主题公园,幸运广场,113.122429,22.074212,113.122361,22.074149,113.122568,22.07425
