欧洲区,英国白金汉宫		,113.98109,22.539434,113.981005,22.539382, 113.981202,22.539507
欧洲区,英国伦敦国会大厦	,113.981041,22.539276,113.980978,22.539224, 113.981131,22.539332
欧洲区,土耳其圣索非亚大教堂	,113.981378,22.539706,113.981279,22.539664, 113.981584,22.539864
欧洲区,法国凡尔赛宫		,113.981108,22.539,113.981,22.538827, 113.981661,22.539036
欧洲区,意大利比萨斜塔	,113.981086,22.538679,113.980861,22.538639, 113.98153,22.538723
欧洲区,德国科隆大教堂	,113.981369,22.538554,113.981216,22.538527, 113.981512,22.538639
欧洲区,威尼斯商场		,113.981131,22.538095,113.981018,22.53808, 113.981355,22.538381
欧洲区,意大利威尼斯水城圣马可广场	,113.981414,22.53787,113.981306,22.537859, 113.981584,22.538168
欧洲区,阿卡沙堡艺廊		,113.98206,22.538466,113.98153,22.538289, 113.982285,22.538589
欧洲区,西班牙阿卡沙堡	,113.981822,22.538558,113.981445,22.538485, 113.981926,22.538598
欧洲区,奥地利美泉宫柱廊	,113.981948,22.538717,113.981553,22.538698, 113.98198,22.538819
亚洲区,水乡艺廊			,113.982523,22.538596,113.982406,22.538481, 113.982806,22.538589
亚洲区,椰林小食			,113.982927,22.538575,113.982775,22.538418, 113.983022,22.538702
亚洲区,东南亚水乡		,113.982909,22.538829,113.982725,22.538786, 113.983107,22.539019
亚洲区,印度摩多哈拉圣井	,113.982608,22.539368,113.982474,22.539336, 113.982743,22.539599
亚洲区,印度泰姬玛哈尔陵	,113.983201,22.539681,113.983017,22.539549, 113.983224,22.539741
亚洲区,印度巴哈加之提窟	,113.982141,22.539777,113.982087,22.53972, 113.982438,22.539912
亚洲区,马来西亚极乐寺	,113.982038,22.540035,113.98198,22.539987, 113.98228,22.540058
亚洲区,伊斯兰卡白佛塔	,113.982087,22.540123,113.98193,22.5401, 113.982177,22.540175
亚洲区,新加坡鱼尾狮		,113.981935,22.540294,113.981822,22.540175, 113.981997,22.540346
亚洲区,大金塔商场		,113.982114,22.54039,113.982051,22.540367, 113.9822,22.540463
亚洲区,缅甸仰光大金塔	,113.982253,22.540365,113.982204,22.540329, 113.982307,22.540417
亚洲区,柬埔寨吴哥窟		,113.982676,22.540515,113.982433,22.540475, 113.982815,22.540542
亚洲区,印度婆罗浮阁	,113.982739,22.540707,113.982631,22.540642,113.982824,22.540726
亚洲区,韩国景福宫	,113.982321,22.541176,113.98224,22.541114, 113.982451,22.541214
亚洲区,中华门		,113.981764,22.540753,113.981638,22.540722, 113.981863,22.540763
亚洲区,日本皇宫		,113.982586,22.541206,113.982487,22.541176, 113.982806,22.541277
亚洲区,日本桂离宫	,113.983471,22.541143,113.983313,22.541101, 113.983525,22.541185
亚洲区,日本姬路臣天守阁	,113.984302,22.54093,113.984198,22.540909, 113.984405,22.540968
亚洲区,日本鸟居		,113.983206,22.540459,113.983125,22.540338, 113.98361,22.540459
亚洲区,富士山环绕数码影院,113.983875,22.540213,113.983713,22.540096,113.983996,22.540279
雕塑园,世界雕塑园	,113.977899,22.541164,113.977726,22.541112, 113.978076,22.541249
售票处,世界之窗售票处	,113.981993,22.541318,113.981548,22.541289,113.982114,22.541573
车站,单轨车国际街站 ,113.979862,22.54136,113.979761,22.541327, 113.980268,22.541523
售票处,ATM		,113.980955,22.54199,113.981809,22.541306, 113.981899,22.54136
车站,高架游览车中华门站	,113.982002,22.540884,113.981966,22.540851, 113.982164,22.540951
车站,游览车中华门站	,113.982006,22.540722,113.981899,22.540697, 113.98228,22.540763
车站,欢乐干线世界之窗站 ,113.983444,22.541556,113.983264,22.541435, 113.983475,22.541531
车站,游览车大瀑布站,113.976875,22.539762,113.976805,22.539739, 113.976949,22.539827
车站,单轨车大峡谷站 ,113.977975,22.540476,113.977928,22.540436, 113.978018,22.540519
餐饮,森林中餐厅			,113.975667,22.542036,113.975593,22.541978, 113.975786,22.542103
餐饮,大瀑布餐厅			,113.977302,22.53965,113.977227,22.53957, 113.977677,22.53972
餐饮,香蜜轩世界之窗店	,113.979341,22.542479,113.978961,22.542257, 113.979356,22.542524
餐饮,阳台休闲餐吧		,113.979579,22.542316,113.979578,22.542315,113.979580,22.542317
餐饮,英联酒吧			,113.979426,22.542091,113.979425,22.542090,113.979427,22.542092
餐饮,爵士花园酒吧		,113.979121,22.541636,113.979096,22.541606, 113.979208,22.541769
餐饮,西宫餐厅			,113.979772,22.541123,113.97955,22.541039, 113.97994,22.541193
餐饮,罗马美食广场		,113.98045,22.540196,113.980273,22.540112, 113.980542,22.540275
餐饮,城市客栈世界之窗店	,113.979581,22.542399,113.980542,22.540275, 113.979806,22.542449
餐饮,海山日本料理		,113.979379,22.541773,113.979294,22.541717, 113.979455,22.541808
餐饮,克拉码头甜品		,113.981158,22.542311,113.980996,22.542251, 113.981306,22.542388
餐饮,艾薯				,113.980946,22.541769,113.980866,22.541717, 113.981072,22.541913
餐饮,荷兰餐厅			,113.980776,22.537964,113.980722,22.537874, 113.980839,22.538099
餐饮,永和豆浆世界之窗分店,113.982105,22.541619,113.982051,22.541596, 113.982173,22.54165
购物,世界之窗咨询中心	,113.977499,22.539232,113.977498,22.539231,113.977500,22.539233
购物,世界之窗工艺品店1	,113.97564,22.540455,113.97563,22.540454,113.97565,22.540456
购物,世界之窗工艺品店2	,113.978321,22.539036,113.978320,22.539035,113.978322,22.539037
购物,世界之窗工艺品店3	,113.980946,22.540238,113.980945,22.540237,113.980947,22.540239
购物,世界之窗便利店		,113.982164,22.541923,113.982163,22.541922,113.982165,22.541924
世界广场,世界之窗滑雪场		,113.979411,22.539433,113.979410,22.539432,113.979412,22.539434
世界广场,大胡子艺术			,113.979401,22.542003,113.979400,22.542002,113.979402,22.542004
世界广场,世界文化浮雕墙		,113.980722,22.541523,113.980721,22.541522,113.980723,22.541524
世界广场,世界地图喷泉		,113.981274,22.541176,113.981273,22.541175,113.981275,22.541177
世界广场,环球舞台	,113.980915,22.540551,113.980914,22.540550,113.980916,22.540552
